sampleKEY, date, time, timeElapsed, timeUnit, actual, blank, temp
93,6/29/2016,11:46:00,2,hour,1.006,1.003,21
93,6/29/2016,15:46:00,6,hour,1.0059,1.003,20
93,6/30/2016,9:46:00,24,hour,1.0058,1.003,19.5
94,6/28/2016,0:00:00,40,sec,1.022,1.0022,22.5
94,6/28/2016,0:00:00,40,sec,1.022,,
94,6/28/2016,10:00:00,40,sec,1.022,,
94,6/28/2016,10:02:00,2,min,1.02,,
94,6/28/2016,10:05:00,5,min,1.017,1.002,22.5
94,6/28/2016,10:15:00,15,min,1.0139,,
94,6/28/2016,10:30:00,30,min,1.0132,,
94,6/28/2016,11:00:00,60,min,1.0125,1.002,21
94,6/28/2016,12:00:00,2,hour,1.0125,1.0025,21
94,6/28/2016,16:00:00,6,hour,1.0115,1.0025,20.5
94,6/29/2016,10:00:00,24,hour,1.011,1.0035,19
95,6/28/2016,0:00:00,40,sec,1.0145,1.002,23
95,6/28/2016,0:00:00,40,sec,1.015,,
95,6/28/2016,9:49:00,40,sec,1.0145,,
95,6/28/2016,9:51:00,2,min,1.0137,,
95,6/28/2016,9:54:00,5,min,1.015,1.0018,23
95,6/28/2016,10:04:00,15,min,1.011,,
95,6/28/2016,10:19:00,30,min,1.0089,,
95,6/28/2016,10:49:00,60,min,1.0085,1.002,22
95,6/28/2016,11:49:00,2,hour,1.008,1.0025,21
95,6/28/2016,15:49:00,6,hour,1.0079,1.0025,21
95,6/29/2016,9:49:00,24,hour,1.008,1.003,19
96,6/27/2016,0:00:00,40,sec,1.011,1.0027,22
96,6/27/2016,0:00:00,40,sec,1.015,,
96,6/27/2016,10:13:00,40,sec,1.015,,
96,6/27/2016,10:15:00,2,min,1.016,,
96,6/27/2016,10:18:00,5,min,1.015,1.003,22
96,6/27/2016,10:28:00,15,min,1.009,,
96,6/27/2016,10:43:00,30,min,1.0085,,
96,6/27/2016,11:13:00,60,min,1.008,1.003,21
96,6/27/2016,12:13:00,2,hour,1.008,1.003,21
96,6/27/2016,16:13:00,6,hour,1.0078,1.0031,21
96,6/28/2016,10:13:00,24,hour,1.006,1.0035,20.5
97,6/21/2016,0:00:00,40,sec,1.016,1.003,23
97,6/21/2016,0:00:00,40,sec,1.015,,
97,6/21/2016,9:46:00,40,sec,1.0145,,
97,6/21/2016,9:48:00,2,min,1.0135,,
97,6/21/2016,9:51:00,5,min,1.012,1.0035,22.5
97,6/21/2016,10:01:00,15,min,1.011,,
97,6/21/2016,10:16:00,30,min,1.01,,
97,6/21/2016,10:36:00,60,min,1.009,1.004,22
97,6/21/2016,11:36:00,2,hour,1.009,1.004,20.5
97,6/21/2016,16:36:00,6,hour,1.0085,1.004,20.5
97,6/22/2016,9:46:00,24,hour,1.0081,1.004,20.5
98,6/27/2016,0:00:00,40,sec,1.013,1.003,22.5
98,6/27/2016,0:00:00,40,sec,1.012,,
98,6/27/2016,9:49:00,40,sec,1.012,,
98,6/27/2016,9:51:00,2,min,1.0115,,
98,6/27/2016,9:54:00,5,min,1.0115,1.0035,22
98,6/27/2016,10:04:00,15,min,1.01,,
98,6/27/2016,10:19:00,30,min,1.01,,
98,6/27/2016,10:49:00,60,min,1.009,1.004,22
98,6/27/2016,11:49:00,2,hour,1.009,1.004,21.5
98,6/27/2016,15:49:00,6,hour,1.0085,1.0045,21
98,6/28/2016,9:49:00,24,hour,1.007,1.004,20.5
99,6/27/2016,0:00:00,40,sec,1.012,1.003,22.5
99,6/27/2016,0:00:00,40,sec,1.0115,,
99,6/27/2016,10:03:00,40,sec,1.011,,
99,6/27/2016,10:05:00,2,min,1.011,,
99,6/27/2016,10:08:00,5,min,1.011,1.0035,22.5
99,6/27/2016,10:18:00,15,min,1.01,,
99,6/27/2016,10:33:00,30,min,1.01,,
99,6/27/2016,11:03:00,60,min,1.009,1.0035,22
99,6/27/2016,12:03:00,2,hour,1.0085,1.004,21
99,6/27/2016,16:03:00,6,hour,1.008,1.004,21
99,6/28/2016,10:03:00,24,hour,1.007,1.0035,20.5
100,6/21/2016,0:00:00,40,sec,1.017,1.003,23
100,6/21/2016,0:00:00,40,sec,1.0165,,
100,6/21/2016,9:34:00,40,sec,1.016,,
100,6/21/2016,9:36:00,2,min,1.014,,
100,6/21/2016,9:39:00,5,min,1.013,1.0035,22.5
100,6/21/2016,9:49:00,15,min,1.012,,
100,6/21/2016,10:04:00,30,min,1.011,,
100,6/21/2016,10:34:00,60,min,1.01,1.0035,21.5
100,6/21/2016,11:34:00,2,hour,1.0095,1.004,21
100,6/21/2016,15:34:00,6,hour,1.009,1.004,21
100,6/22/2016,9:24:00,24,hour,1.0083,1.004,20
101,6/27/2016,0:00:00,40,sec,1.009,1.003,22
101,6/27/2016,0:00:00,40,sec,1.0085,,
101,6/27/2016,10:23:00,40,sec,1.008,,
101,6/27/2016,10:25:00,2,min,1.007,,
101,6/27/2016,10:28:00,5,min,1.007,1.003,22
101,6/27/2016,10:38:00,15,min,1.006,,
101,6/27/2016,10:53:00,30,min,1.006,,
101,6/27/2016,11:23:00,60,min,1.006,1.003,21.5
101,6/27/2016,12:23:00,2,hour,1.0055,1.003,21
101,6/27/2016,16:23:00,6,hour,1.006,1.0035,21
101,6/28/2016,10:23:00,24,hour,1.0055,1.0035,20.5
102,6/24/2016,0:00:00,40,sec,1.014,1.0025,23
102,6/24/2016,0:00:00,40,sec,1.013,,
102,6/24/2016,9:47:00,40,sec,1.0125,,
102,6/24/2016,9:49:00,2,min,1.012,,
102,6/24/2016,9:52:00,5,min,1.011,1.002,22.5
102,6/24/2016,10:02:00,15,min,1.011,,
102,6/24/2016,10:17:00,30,min,1.009,,
102,6/24/2016,10:47:00,60,min,1.009,1.0025,22
102,6/24/2016,11:47:00,2,hour,1.009,1.003,21
102,6/24/2016,15:47:00,6,hour,1.009,1.003,21
102,6/25/2016,9:47:00,24,hour,1.0081,1.003,21
103,6/24/2016,0:00:00,40,sec,1.018,1.002,23
103,6/24/2016,0:00:00,40,sec,1.017,,
103,6/24/2016,9:36:00,40,sec,1.017,,
103,6/24/2016,9:38:00,2,min,1.015,,
103,6/24/2016,9:41:00,5,min,1.014,1.0025,23
103,6/24/2016,9:51:00,15,min,1.013,,
103,6/24/2016,10:04:00,30,min,1.0115,,
103,6/24/2016,10:34:00,60,min,1.0105,1.003,22
103,6/24/2016,11:34:00,2,hour,1.0105,1.003,21.5
103,6/24/2016,15:34:00,6,hour,1.01,1.003,21
103,6/25/2016,9:36:00,24,hour,1.0095,1.003,20
104,6/24/2016,0:00:00,40,sec,1.017,1.003,22.5
104,6/24/2016,0:00:00,40,sec,1.016,,
104,6/24/2016,9:57:00,40,sec,1.0165,,
104,6/24/2016,9:59:00,2,min,1.0155,,
104,6/24/2016,10:02:00,5,min,1.014,1.003,22
104,6/24/2016,10:12:00,15,min,1.012,,
104,6/24/2016,10:27:00,30,min,1.011,,
104,6/24/2016,10:57:00,60,min,1.0105,1.003,21
104,6/24/2016,11:57:00,2,hour,1.01,1.003,21
104,6/24/2016,15:57:00,6,hour,1.0105,1.0035,20.5
104,6/25/2016,9:57:00,24,hour,1.01,1.0035,20.5
105,6/22/2016,0:00:00,40,sec,1.008,1.003,23
105,6/22/2016,0:00:00,40,sec,1.0075,,
105,6/22/2016,9:50:00,40,sec,1.008,,
105,6/22/2016,9:52:00,2,min,1.008,,
105,6/22/2016,9:56:00,5,min,1.0078,1.003,22
105,6/22/2016,10:06:00,15,min,1.007,,
105,6/22/2016,10:21:00,30,min,1.007,,
105,6/22/2016,10:51:00,60,min,1.0069,1.003,21.8
105,6/22/2016,11:51:00,2,hour,1.0063,1.003,21.8
105,6/22/2016,15:51:00,6,hour,1.0062,1.003,21
105,6/23/2016,9:52:00,24,hour,1.0059,1.003,21
106,6/22/2016,0:00:00,40,sec,1.008,1.003,23
106,6/22/2016,0:00:00,40,sec,1.0085,,
106,6/22/2016,10:03:00,40,sec,1.0085,,
106,6/22/2016,10:05:00,2,min,1.0085,,
106,6/22/2016,10:08:00,5,min,1.008,1.003,22
106,6/22/2016,10:18:00,15,min,1.007,,
106,6/22/2016,10:33:00,30,min,1.0068,,
106,6/22/2016,11:03:00,60,min,1.0065,1.003,21.8
106,6/22/2016,12:03:00,2,hour,1.0065,1.003,21
106,6/22/2016,16:03:00,6,hour,1.0064,1.003,21
106,6/23/2016,10:03:00,24,hour,1.006,1.003,20.5
107,6/20/2016,0:00:00,40,sec,1.015,1.003,23
107,6/20/2016,0:00:00,40,sec,1.016,,
107,6/20/2016,9:37:00,40,sec,1.016,,
107,6/20/2016,9:39:00,2,min,1.014,,
107,6/20/2016,9:42:00,5,min,1.012,1.003,23
107,6/20/2016,9:52:00,15,min,1.011,,
107,6/20/2016,10:07:00,30,min,1.01,,
107,6/20/2016,10:37:00,60,min,1.01,1.0025,21.5
107,6/20/2016,11:37:00,2,hour,1.01,1.0025,21
107,6/20/2016,15:37:00,6,hour,1.009,1.0025,21
107,6/21/2016,9:37:00,24,hour,1.008,1.003,20.5
108,5/31/2016,0:00:00,40,sec,1.03,1.003,24
108,5/31/2016,0:00:00,40,sec,1.03,,
108,5/31/2016,9:28:00,40,sec,1.03,,
108,5/31/2016,9:30:00,2,min,1.03,,
108,5/31/2016,9:33:00,5,min,1.029,1.003,23.5
108,5/31/2016,9:43:00,15,min,1.024,,
108,5/31/2016,9:58:00,30,min,1.022,,
108,5/31/2016,10:28:00,60,min,1.021,1.003,22
108,5/31/2016,11:28:00,2,hour,1.019,1.003,22
108,5/31/2016,15:28:00,6,hour,1.0185,1.003,22
108,06/01.16,9:28:00,24,hour,1.016,1.003,20.5
109,7/29/2016,0:00:00,40,sec,1.013,1.0012,23
109,7/29/2016,0:00:00,40,sec,1.0128,,
109,7/29/2016,10:17:00,40,sec,1.013,,
109,7/29/2016,10:19:00,2,min,1.0123,,
109,7/29/2016,10:22:00,5,min,1.012,1.0012,23
109,7/29/2016,10:32:00,15,min,1.0103,,
109,7/29/2016,10:47:00,30,min,1.0101,,
109,7/29/2016,11:17:00,60,min,1.0099,1.0012,22
109,7/29/2016,12:17:00,2,hour,1.01,1.001,22
109,7/29/2016,16:17:00,6,hour,1.0091,1.0021,22
109,7/30/2016,10:17:00,24,hour,1.0076,1.0021,21.5
110,7/29/2016,0:00:00,40,sec,1.0135,1.0011,23
110,7/29/2016,0:00:00,40,sec,1.0132,,
110,7/29/2016,10:05:00,40,sec,1.0131,,
110,7/29/2016,10:07:00,2,min,1.0125,,
110,7/29/2016,10:10:00,5,min,1.0121,1.0011,23
110,7/29/2016,10:20:00,15,min,1.011,,
110,7/29/2016,10:35:00,30,min,1.0105,,
110,7/29/2016,11:05:00,60,min,1.0102,1.0014,21
110,7/29/2016,12:05:00,2,hour,1.0095,1.0018,21
110,7/29/2016,16:05:00,6,hour,1.0089,1.0021,20
110,7/30/2016,10:05:00,24,hour,1.0081,1.002,20
111,7/29/2016,0:00:00,40,sec,1.0136,1.0012,23
111,7/29/2016,0:00:00,40,sec,1.013,,
111,7/29/2016,10:29:00,40,sec,1.0128,,
111,7/29/2016,10:31:00,2,min,1.0116,,
111,7/29/2016,10:34:00,5,min,1.0111,1.0014,23
111,7/29/2016,10:44:00,15,min,1.0108,,
111,7/29/2016,10:59:00,30,min,1.0101,,
111,7/29/2016,11:29:00,60,min,1.0101,1.001,22
111,7/29/2016,12:29:00,2,hour,1.0095,1.0021,22
111,7/29/2016,16:29:00,6,hour,1.0091,1.0021,22
111,7/30/2016,10:29:00,24,hour,1.0081,1.002,21.2
112,6/20/2016,0:00:00,40,sec,1.008,1.003,22
112,6/20/2016,0:00:00,40,sec,1.009,,
112,6/20/2016,11:17:00,40,sec,1.0085,,
112,6/20/2016,11:19:00,2,min,1.008,,
112,6/20/2016,11:22:00,5,min,1.0075,1.003,22
112,6/20/2016,11:32:00,15,min,1.0065,,
112,6/20/2016,11:47:00,30,min,1.006,,
112,6/20/2016,12:17:00,60,min,1.006,1.003,21
112,6/20/2016,13:17:00,2,hour,1.006,1.0025,21
112,6/20/2016,17:17:00,6,hour,1.006,1.0025,20.5
112,6/21/2016,11:17:00,24,hour,1.005,1.003,20.5
113,6/20/2016,0:00:00,40,sec,1.011,1.003,22.5
113,6/20/2016,0:00:00,40,sec,1.011,,
113,6/20/2016,11:31:00,40,sec,1.0115,,
113,6/20/2016,11:33:00,2,min,1.0105,,
113,6/20/2016,11:36:00,5,min,1.009,1.002,22
113,6/20/2016,11:46:00,15,min,1.009,,
113,6/20/2016,12:01:00,30,min,1.008,,
113,6/20/2016,12:31:00,60,min,1.008,1.003,21
113,6/20/2016,13:31:00,2,hour,1.0075,1.003,21
113,6/20/2016,17:31:00,6,hour,1.008,1.003,20.5
113,6/21/2016,11:31:00,24,hour,1.007,1.003,21
114,6/21/2016,0:00:00,40,sec,1.011,1.002,22.5
114,6/21/2016,0:00:00,40,sec,1.0115,,
114,6/21/2016,9:38:00,40,sec,1.011,,
114,6/21/2016,9:40:00,2,min,1.01,,
114,6/21/2016,9:43:00,5,min,1.0095,1.002,22.5
114,6/21/2016,9:53:00,15,min,1.0085,,
114,6/21/2016,10:08:00,30,min,1.008,,
114,6/21/2016,10:38:00,60,min,1.008,1.0025,22
114,6/21/2016,11:38:00,2,hour,1.0075,1.002,21
114,6/21/2016,15:38:00,6,hour,1.008,1.003,20.5
114,6/22/2016,9:38:00,24,hour,1.007,1.003,20.5
115,6/21/2016,0:00:00,40,sec,1.012,1.003,22.5
115,6/21/2016,0:00:00,40,sec,1.012,,
115,6/21/2016,9:52:00,40,sec,1.012,,
115,6/21/2016,9:54:00,2,min,1.011,,
115,6/21/2016,9:57:00,5,min,1.0105,1.003,22.5
115,6/21/2016,10:07:00,15,min,1.01,,
115,6/21/2016,10:22:00,30,min,1.0095,,
115,6/21/2016,10:52:00,60,min,1.008,1.003,21.5
115,6/21/2016,11:52:00,2,hour,1.008,1.003,21
115,6/21/2016,15:52:00,6,hour,1.008,1.004,21
115,6/22/2016,9:52:00,24,hour,1.0075,1.003,21
116,7/27/2016,0:00:00,40,sec,1.0125,1.0015,24
116,7/27/2016,0:00:00,40,sec,1.013,,
116,7/27/2016,9:38:00,40,sec,1.0125,,
116,7/27/2016,9:40:00,2,min,1.0115,,
116,7/27/2016,9:43:00,5,min,1.011,1.002,23
116,7/27/2016,9:53:00,15,min,1.01,,
116,7/27/2016,10:08:00,30,min,1.0085,,
116,7/27/2016,10:38:00,60,min,1.008,1.002,22
116,7/27/2016,11:38:00,2,hour,1.0075,1.002,21.5
116,7/27/2016,15:38:00,6,hour,1.0072,1.002,21.5
116,7/28/2016,9:38:00,24,hour,1.0067,1.002,20
117,7/13/2016,9:59:00,40,sec,1.0135,1.002,20.9
117,7/13/2016,10:02:00,40,sec,1.0139,,
117,7/13/2016,10:05:00,40,sec,1.0115,,
117,7/13/2016,10:06:00,2,min,1.0105,,
117,7/13/2016,10:09:00,5,min,1.0103,1.002,21
117,7/13/2016,10:19:00,15,min,1.0097,,
117,7/13/2016,10:34:00,30,min,1.01,,
117,7/13/2016,11:04:00,60,min,1.0094,1.002,20.6
117,7/13/2016,12:04:00,2,hour,1.0082,1.002,20.4
117,7/13/2016,16:04:00,6,hour,1.0082,1.0028,20.1
117,7/14/2016,10:04:00,24,hour,1.007,1.0028,20
118,7/13/2016,10:16:00,40,sec,1.0123,1.002,21
118,7/13/2016,10:20:00,40,sec,1.013,,
118,7/13/2016,10:25:00,40,sec,1.012,,
118,7/13/2016,10:27:00,2,min,1.0112,,
118,7/13/2016,10:30:00,5,min,1.0065,1.002,21
118,7/13/2016,10:40:00,15,min,1.006,,
118,7/13/2016,10:55:00,30,min,1.0061,,
118,7/13/2016,11:25:00,60,min,1.006,1.002,20.5
118,7/13/2016,12:25:00,2,hour,1.006,1.002,20.2
118,7/13/2016,16:25:00,6,hour,1.0059,1.0026,20.1
118,7/14/2016,10:25:00,24,hour,1.0058,1.003,19.9
119,,0:00:00,40,sec,1.0075,1.002,22
119,,0:00:00,40,sec,1.0074,,
119,,10:04:00,40,sec,1.0075,,
119,,10:05:00,2,min,1.0074,,
119,,10:08:00,5,min,1.0072,1.002,22
119,,10:18:00,15,min,1.007,,
119,,10:34:00,30,min,1.0069,,
119,,11:04:00,60,min,1.0065,1.0025,22
119,,12:04:00,2,hour,1.0062,1.0025,21
119,,16:04:00,6,hour,1.0062,1.003,21
119,,10:04:00,24,hour,1.006,1.003,20
120,,0:00:00,40,sec,1.008,1.002,22
120,,0:00:00,40,sec,1.0081,,
120,,10:17:00,40,sec,1.0079,,
120,,10:19:00,2,min,1.0076,,
120,,10:22:00,5,min,1.0073,1.0025,21.8
120,,10:32:00,15,min,1.007,,
120,,10:47:00,30,min,1.0066,,
120,,11:17:00,60,min,1.0065,1.0026,21.5
120,,12:17:00,2,hour,1.0061,1.0026,21
120,,16:17:00,6,hour,1.006,1.003,20
120,,10:17:00,24,hour,1.0056,1.003,20
121,8/3/2016,0:00:00,40,sec,1.019,1.001,24.5
121,8/3/2016,0:00:00,40,sec,1.0195,,
121,8/3/2016,9:28:00,40,sec,1.0185,,
121,8/3/2016,9:30:00,2,min,1.0165,,
121,8/3/2016,9:33:00,5,min,1.0155,1.0015,23.5
121,8/3/2016,9:43:00,15,min,1.015,,
121,8/3/2016,9:58:00,30,min,1.014,,
121,8/3/2016,10:28:00,60,min,1.013,1.002,22
121,8/3/2016,11:28:00,2,hour,1.0125,1.0015,21
121,8/3/2016,15:28:00,6,hour,1.0118,1.002,21
121,8/4/2016,9:26:00,24,hour,1.0101,1.002,20.5
122,8/3/2016,0:00:00,40,sec,1.0072,1.0011,24
122,8/3/2016,0:00:00,40,sec,1.0071,,
122,8/3/2016,9:44:00,40,sec,1.007,,
122,8/3/2016,9:46:00,2,min,1.0068,,
122,8/3/2016,9:49:00,5,min,1.0063,1.0015,23
122,8/3/2016,9:59:00,15,min,1.0061,,
122,8/3/2016,10:14:00,30,min,1.0058,,
122,8/3/2016,10:44:00,60,min,1.0058,1.0017,22
122,8/3/2016,11:44:00,2,hour,1.006,1.0025,21.5
122,8/3/2016,15:44:00,6,hour,1.006,1.002,21
122,8/4/2016,9:44:00,24,hour,1.0055,1.002,20.2
123,8/3/2016,0:00:00,40,sec,1.0133,1.0012,24
123,8/3/2016,0:00:00,40,sec,1.0139,,
123,8/3/2016,9:56:00,40,sec,1.0134,,
123,8/3/2016,9:58:00,2,min,1.0126,,
123,8/3/2016,10:02:00,5,min,1.0115,1.0016,23
123,8/3/2016,10:12:00,15,min,1.0111,,
123,8/3/2016,10:27:00,30,min,1.0101,,
123,8/3/2016,10:57:00,60,min,1.0099,1.0016,21.8
123,8/3/2016,11:57:00,2,hour,1.0096,1.002,21
123,8/3/2016,15:57:00,6,hour,1.0091,1.002,21
123,8/4/2016,9:57:00,24,hour,1.0082,1.002,20
